STORE,CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY,ITEM_ID,ITEM_NAME,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR,weekdays,day,month,SEASONS
1,2013-11-16,10.97,22,2051,2,5030,COKE,2013,Non Holiday,1,0,39.2,1,Saturday,16,November,Winter
1,2013-11-16,10.12,16,2052,2,7821,BURGER,2013,Non Holiday,1,0,39.2,1,Saturday,16,November,Winter
1,2013-11-16,10.12,16,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,39.2,1,Saturday,16,November,Winter
1,2013-11-16,10.45,44,2053,2,7821,BURGER,2013,Non Holiday,1,0,39.2,1,Saturday,16,November,Winter
1,2013-11-16,10.45,44,2053,2,5030,COKE,2013,Non Holiday,1,0,39.2,1,Saturday,16,November,Winter
1,2013-11-16,10.45,44,2053,2,3052,COFFEE,2013,Non Holiday,1,0,39.2,1,Saturday,16,November,Winter
1,2013-11-17,14.0,72,1070,0,7821,BURGER,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.97,30,2051,2,7821,BURGER,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.97,30,2051,2,5030,COKE,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.12,20,2052,2,7821,BURGER,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.12,20,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.45,42,2053,2,7821,BURGER,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.45,42,2053,2,5030,COKE,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-17,10.45,42,2053,2,3052,COFFEE,2013,Non Holiday,1,0,39.2,1,Sunday,17,November,Winter
1,2013-11-18,14.0,100,1070,0,7821,BURGER,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.97,40,2051,2,7821,BURGER,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.97,40,2051,2,5030,COKE,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.45,64,2053,2,7821,BURGER,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.45,64,2053,2,5030,COKE,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-18,10.45,64,2053,2,3052,COFFEE,2013,Non Holiday,0,0,42.8,1,Monday,18,November,Winter
1,2013-11-19,14.0,98,1070,0,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.97,34,2051,2,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.97,34,2051,2,5030,COKE,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.45,60,2053,2,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.45,60,2053,2,5030,COKE,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-19,10.45,60,2053,2,3052,COFFEE,2013,Non Holiday,0,0,39.2,1,Tuesday,19,November,Winter
1,2013-11-20,14.0,104,1070,0,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.97,36,2051,2,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.97,36,2051,2,5030,COKE,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.12,30,2052,2,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.12,30,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.45,58,2053,2,7821,BURGER,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.45,58,2053,2,5030,COKE,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-20,10.45,58,2053,2,3052,COFFEE,2013,Non Holiday,0,0,39.2,1,Wednesday,20,November,Winter
1,2013-11-21,14.0,104,1070,0,7821,BURGER,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.97,34,2051,2,7821,BURGER,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.97,34,2051,2,5030,COKE,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.45,64,2053,2,7821,BURGER,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.45,64,2053,2,5030,COKE,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-21,10.45,64,2053,2,3052,COFFEE,2013,Non Holiday,0,0,41.0,1,Thursday,21,November,Winter
1,2013-11-22,14.0,98,1070,0,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.97,34,2051,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.97,34,2051,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.12,30,2052,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.12,30,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.45,64,2053,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.45,64,2053,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-22,10.45,64,2053,2,3052,COFFEE,2013,Non Holiday,0,0,35.6,1,Friday,22,November,Winter
1,2013-11-23,14.0,64,1070,0,7821,BURGER,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.97,22,2051,2,7821,BURGER,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.97,22,2051,2,5030,COKE,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.12,24,2052,2,7821,BURGER,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.12,24,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.45,44,2053,2,7821,BURGER,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.45,44,2053,2,5030,COKE,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-23,10.45,44,2053,2,3052,COFFEE,2013,Non Holiday,1,0,32.0,1,Saturday,23,November,Winter
1,2013-11-24,14.0,72,1070,0,7821,BURGER,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.97,26,2051,2,7821,BURGER,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.97,26,2051,2,5030,COKE,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.12,16,2052,2,7821,BURGER,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.12,16,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.45,42,2053,2,7821,BURGER,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.45,42,2053,2,5030,COKE,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-24,10.45,42,2053,2,3052,COFFEE,2013,Non Holiday,1,0,35.6,1,Sunday,24,November,Winter
1,2013-11-25,14.0,104,1070,0,7821,BURGER,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.97,34,2051,2,7821,BURGER,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.97,34,2051,2,5030,COKE,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.45,58,2053,2,7821,BURGER,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.45,58,2053,2,5030,COKE,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-25,10.45,58,2053,2,3052,COFFEE,2013,Non Holiday,0,0,37.4,1,Monday,25,November,Winter
1,2013-11-26,14.0,96,1070,0,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.97,32,2051,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.97,32,2051,2,5030,COKE,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.45,64,2053,2,7821,BURGER,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.45,64,2053,2,5030,COKE,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-26,10.45,64,2053,2,3052,COFFEE,2013,Non Holiday,0,0,33.8,1,Tuesday,26,November,Winter
1,2013-11-27,14.0,102,1070,0,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.97,36,2051,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.97,36,2051,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.12,26,2052,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.12,26,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.45,60,2053,2,7821,BURGER,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.45,60,2053,2,5030,COKE,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-27,10.45,60,2053,2,3052,COFFEE,2013,Non Holiday,0,0,35.6,1,Wednesday,27,November,Winter
1,2013-11-28,14.0,124,1070,0,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.97,46,2051,2,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.97,46,2051,2,5030,COKE,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.12,32,2052,2,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.12,32,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.45,72,2053,2,7821,BURGER,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.45,72,2053,2,5030,COKE,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-28,10.45,72,2053,2,3052,COFFEE,2013,Non Holiday,0,0,32.0,0,Thursday,28,November,Winter
1,2013-11-29,14.0,98,1070,0,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.97,36,2051,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.97,36,2051,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.12,22,2052,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.12,22,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.45,58,2053,2,7821,BURGER,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.45,58,2053,2,5030,COKE,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-29,10.45,58,2053,2,3052,COFFEE,2013,Non Holiday,0,0,32.0,1,Friday,29,November,Winter
1,2013-11-30,14.0,78,1070,0,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.97,32,2051,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.97,32,2051,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.12,26,2052,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.12,26,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.45,46,2053,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.45,46,2053,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-11-30,10.45,46,2053,2,3052,COFFEE,2013,Non Holiday,1,0,28.4,0,Saturday,30,November,Winter
1,2013-12-01,14.0,80,1070,0,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.97,34,2051,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.97,34,2051,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.12,20,2052,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.12,20,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.45,52,2053,2,7821,BURGER,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.45,52,2053,2,5030,COKE,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-01,10.45,52,2053,2,3052,COFFEE,2013,Non Holiday,1,0,28.4,0,Sunday,1,December,Winter
1,2013-12-02,14.0,96,1070,0,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.97,40,2051,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.97,40,2051,2,5030,COKE,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.45,60,2053,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.45,60,2053,2,5030,COKE,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-02,10.45,60,2053,2,3052,COFFEE,2013,Non Holiday,0,0,30.2,1,Monday,2,December,Winter
1,2013-12-03,14.0,120,1070,0,7821,BURGER,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.97,46,2051,2,7821,BURGER,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.97,46,2051,2,5030,COKE,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.12,34,2052,2,7821,BURGER,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.12,34,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.45,66,2053,2,7821,BURGER,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.45,66,2053,2,5030,COKE,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-03,10.45,66,2053,2,3052,COFFEE,2013,Non Holiday,0,0,28.4,0,Tuesday,3,December,Winter
1,2013-12-04,14.0,96,1070,0,7821,BURGER,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.97,32,2051,2,7821,BURGER,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.97,32,2051,2,5030,COKE,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.12,24,2052,2,7821,BURGER,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.12,24,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.45,60,2053,2,7821,BURGER,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.45,60,2053,2,5030,COKE,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-04,10.45,60,2053,2,3052,COFFEE,2013,Non Holiday,0,0,28.4,1,Wednesday,4,December,Winter
1,2013-12-05,14.0,118,1070,0,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.97,38,2051,2,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.97,38,2051,2,5030,COKE,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.12,30,2052,2,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.12,30,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.45,74,2053,2,7821,BURGER,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.45,74,2053,2,5030,COKE,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-05,10.45,74,2053,2,3052,COFFEE,2013,Non Holiday,0,0,23.0,0,Thursday,5,December,Winter
1,2013-12-06,14.0,118,1070,0,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.97,42,2051,2,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.97,42,2051,2,5030,COKE,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.12,34,2052,2,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.12,34,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.45,74,2053,2,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.45,74,2053,2,5030,COKE,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-06,10.45,74,2053,2,3052,COFFEE,2013,Non Holiday,0,0,24.8,0,Friday,6,December,Winter
1,2013-12-07,14.0,84,1070,0,7821,BURGER,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.97,32,2051,2,7821,BURGER,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.97,32,2051,2,5030,COKE,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.12,20,2052,2,7821,BURGER,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.12,20,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.45,46,2053,2,7821,BURGER,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.45,46,2053,2,5030,COKE,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-07,10.45,46,2053,2,3052,COFFEE,2013,Non Holiday,1,0,23.0,0,Saturday,7,December,Winter
1,2013-12-08,14.0,80,1070,0,7821,BURGER,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.97,26,2051,2,7821,BURGER,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.97,26,2051,2,5030,COKE,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.12,18,2052,2,7821,BURGER,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.12,18,2052,2,6249,LEMONADE,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.45,52,2053,2,7821,BURGER,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.45,52,2053,2,5030,COKE,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-08,10.45,52,2053,2,3052,COFFEE,2013,Non Holiday,1,0,21.2,0,Sunday,8,December,Winter
1,2013-12-09,14.0,120,1070,0,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.97,40,2051,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.97,40,2051,2,5030,COKE,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.12,32,2052,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.12,32,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.45,72,2053,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.45,72,2053,2,5030,COKE,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-09,10.45,72,2053,2,3052,COFFEE,2013,Non Holiday,0,0,26.6,0,Monday,9,December,Winter
1,2013-12-10,14.0,116,1070,0,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.97,40,2051,2,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.97,40,2051,2,5030,COKE,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.12,34,2052,2,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.12,34,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.45,74,2053,2,7821,BURGER,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.45,74,2053,2,5030,COKE,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-10,10.45,74,2053,2,3052,COFFEE,2013,Non Holiday,0,0,24.8,0,Tuesday,10,December,Winter
1,2013-12-11,14.0,122,1070,0,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.97,46,2051,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.97,46,2051,2,5030,COKE,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.45,70,2053,2,7821,BURGER,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.45,70,2053,2,5030,COKE,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-11,10.45,70,2053,2,3052,COFFEE,2013,Non Holiday,0,0,26.6,0,Wednesday,11,December,Winter
1,2013-12-12,14.0,98,1070,0,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.97,40,2051,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.97,40,2051,2,5030,COKE,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.12,28,2052,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.12,28,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.45,64,2053,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.45,64,2053,2,5030,COKE,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-12,10.45,64,2053,2,3052,COFFEE,2013,Non Holiday,0,0,30.2,1,Thursday,12,December,Winter
1,2013-12-13,14.0,104,1070,0,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.97,38,2051,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.97,38,2051,2,5030,COKE,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.12,30,2052,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.12,30,2052,2,6249,LEMONADE,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.45,56,2053,2,7821,BURGER,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.45,56,2053,2,5030,COKE,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-13,10.45,56,2053,2,3052,COFFEE,2013,Non Holiday,0,0,30.2,1,Friday,13,December,Winter
1,2013-12-14,14.0,64,1070,0,7821,BURGER,2013,Non Holiday,1,0,30.2,1,Saturday,14,December,Winter
1,2013-12-14,10.97,24,2051,2,7821,BURGER,2013,Non Holiday,1,0,30.2,1,Saturday,14,December,Winter
1,2013-12-14,10.97,24,2051,2,5030,COKE,2013,Non Holiday,1,0,30.2,1,Saturday,14,December,Winter
1,2013-12-14,10.12,20,2052,2,7821,BURGER,2013,Non Holiday,1,0,30.2,1,Saturday,14,December,Winter
